"drive.id","file.location","filename","length","type","device.id","timestamp","n.copies"
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_000000.wav","MMP-POPA20_20190625_000000.wav",900,"other","20",2019-06-25 00:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_010000.wav","MMP-POPA20_20190625_010000.wav",900,"other","20",2019-06-25 01:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_020000.wav","MMP-POPA20_20190625_020000.wav",900,"other","20",2019-06-25 02:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_030000.wav","MMP-POPA20_20190625_030000.wav",900,"other","20",2019-06-25 03:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_040000.wav","MMP-POPA20_20190625_040000.wav",900,"other","20",2019-06-25 04:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_043000.wav","MMP-POPA20_20190625_043000.wav",900,"other","20",2019-06-25 04:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_050000.wav","MMP-POPA20_20190625_050000.wav",900,"other","20",2019-06-25 05:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_053000.wav","MMP-POPA20_20190625_053000.wav",900,"other","20",2019-06-25 05:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_060000.wav","MMP-POPA20_20190625_060000.wav",900,"other","20",2019-06-25 06:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_063000.wav","MMP-POPA20_20190625_063000.wav",900,"other","20",2019-06-25 06:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_070000.wav","MMP-POPA20_20190625_070000.wav",900,"other","20",2019-06-25 07:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_073000.wav","MMP-POPA20_20190625_073000.wav",900,"other","20",2019-06-25 07:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_080000.wav","MMP-POPA20_20190625_080000.wav",900,"other","20",2019-06-25 08:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_200000.wav","MMP-POPA20_20190625_200000.wav",900,"other","20",2019-06-25 20:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_203000.wav","MMP-POPA20_20190625_203000.wav",900,"other","20",2019-06-25 20:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_210000.wav","MMP-POPA20_20190625_210000.wav",900,"other","20",2019-06-25 21:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_213000.wav","MMP-POPA20_20190625_213000.wav",900,"other","20",2019-06-25 21:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_220000.wav","MMP-POPA20_20190625_220000.wav",900,"other","20",2019-06-25 22:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_223000.wav","MMP-POPA20_20190625_223000.wav",900,"other","20",2019-06-25 22:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_230000.wav","MMP-POPA20_20190625_230000.wav",900,"other","20",2019-06-25 23:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190625_233000.wav","MMP-POPA20_20190625_233000.wav",900,"other","20",2019-06-25 23:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_000000.wav","MMP-POPA20_20190626_000000.wav",900,"other","20",2019-06-26 00:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_010000.wav","MMP-POPA20_20190626_010000.wav",900,"other","20",2019-06-26 01:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_020000.wav","MMP-POPA20_20190626_020000.wav",900,"other","20",2019-06-26 02:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_030000.wav","MMP-POPA20_20190626_030000.wav",900,"other","20",2019-06-26 03:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_040000.wav","MMP-POPA20_20190626_040000.wav",900,"other","20",2019-06-26 04:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_043000.wav","MMP-POPA20_20190626_043000.wav",900,"other","20",2019-06-26 04:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_050000.wav","MMP-POPA20_20190626_050000.wav",900,"other","20",2019-06-26 05:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_053000.wav","MMP-POPA20_20190626_053000.wav",900,"other","20",2019-06-26 05:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_060000.wav","MMP-POPA20_20190626_060000.wav",900,"other","20",2019-06-26 06:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_063000.wav","MMP-POPA20_20190626_063000.wav",900,"other","20",2019-06-26 06:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_070000.wav","MMP-POPA20_20190626_070000.wav",900,"other","20",2019-06-26 07:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_073000.wav","MMP-POPA20_20190626_073000.wav",900,"other","20",2019-06-26 07:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_080000.wav","MMP-POPA20_20190626_080000.wav",900,"other","20",2019-06-26 08:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_200000.wav","MMP-POPA20_20190626_200000.wav",900,"other","20",2019-06-26 20:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_203000.wav","MMP-POPA20_20190626_203000.wav",900,"other","20",2019-06-26 20:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_210000.wav","MMP-POPA20_20190626_210000.wav",900,"other","20",2019-06-26 21:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_213000.wav","MMP-POPA20_20190626_213000.wav",900,"other","20",2019-06-26 21:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_220000.wav","MMP-POPA20_20190626_220000.wav",900,"other","20",2019-06-26 22:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_223000.wav","MMP-POPA20_20190626_223000.wav",900,"other","20",2019-06-26 22:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_230000.wav","MMP-POPA20_20190626_230000.wav",900,"other","20",2019-06-26 23:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190626_233000.wav","MMP-POPA20_20190626_233000.wav",900,"other","20",2019-06-26 23:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_000000.wav","MMP-POPA20_20190627_000000.wav",900,"other","20",2019-06-27 00:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_010000.wav","MMP-POPA20_20190627_010000.wav",900,"other","20",2019-06-27 01:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_020000.wav","MMP-POPA20_20190627_020000.wav",900,"other","20",2019-06-27 02:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_030000.wav","MMP-POPA20_20190627_030000.wav",900,"other","20",2019-06-27 03:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_040000.wav","MMP-POPA20_20190627_040000.wav",900,"other","20",2019-06-27 04:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_043000.wav","MMP-POPA20_20190627_043000.wav",900,"other","20",2019-06-27 04:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_050000.wav","MMP-POPA20_20190627_050000.wav",900,"other","20",2019-06-27 05:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_053000.wav","MMP-POPA20_20190627_053000.wav",900,"other","20",2019-06-27 05:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_060000.wav","MMP-POPA20_20190627_060000.wav",900,"other","20",2019-06-27 06:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_063000.wav","MMP-POPA20_20190627_063000.wav",900,"other","20",2019-06-27 06:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_070000.wav","MMP-POPA20_20190627_070000.wav",900,"other","20",2019-06-27 07:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_073000.wav","MMP-POPA20_20190627_073000.wav",900,"other","20",2019-06-27 07:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_080000.wav","MMP-POPA20_20190627_080000.wav",900,"other","20",2019-06-27 08:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_200000.wav","MMP-POPA20_20190627_200000.wav",900,"other","20",2019-06-27 20:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_203000.wav","MMP-POPA20_20190627_203000.wav",900,"other","20",2019-06-27 20:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_210000.wav","MMP-POPA20_20190627_210000.wav",900,"other","20",2019-06-27 21:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_213000.wav","MMP-POPA20_20190627_213000.wav",900,"other","20",2019-06-27 21:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_220000.wav","MMP-POPA20_20190627_220000.wav",900,"other","20",2019-06-27 22:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_223000.wav","MMP-POPA20_20190627_223000.wav",900,"other","20",2019-06-27 22:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_230000.wav","MMP-POPA20_20190627_230000.wav",900,"other","20",2019-06-27 23:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190627_233000.wav","MMP-POPA20_20190627_233000.wav",900,"other","20",2019-06-27 23:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_000000.wav","MMP-POPA20_20190628_000000.wav",900,"other","20",2019-06-28 00:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_010000.wav","MMP-POPA20_20190628_010000.wav",900,"other","20",2019-06-28 01:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_020000.wav","MMP-POPA20_20190628_020000.wav",900,"other","20",2019-06-28 02:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_030000.wav","MMP-POPA20_20190628_030000.wav",900,"other","20",2019-06-28 03:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_040000.wav","MMP-POPA20_20190628_040000.wav",900,"other","20",2019-06-28 04:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_043000.wav","MMP-POPA20_20190628_043000.wav",900,"other","20",2019-06-28 04:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_050000.wav","MMP-POPA20_20190628_050000.wav",900,"other","20",2019-06-28 05:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_053000.wav","MMP-POPA20_20190628_053000.wav",900,"other","20",2019-06-28 05:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_060000.wav","MMP-POPA20_20190628_060000.wav",900,"other","20",2019-06-28 06:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_063000.wav","MMP-POPA20_20190628_063000.wav",900,"other","20",2019-06-28 06:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_070000.wav","MMP-POPA20_20190628_070000.wav",900,"other","20",2019-06-28 07:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_073000.wav","MMP-POPA20_20190628_073000.wav",900,"other","20",2019-06-28 07:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_080000.wav","MMP-POPA20_20190628_080000.wav",900,"other","20",2019-06-28 08:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_200000.wav","MMP-POPA20_20190628_200000.wav",900,"other","20",2019-06-28 20:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_203000.wav","MMP-POPA20_20190628_203000.wav",900,"other","20",2019-06-28 20:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_210000.wav","MMP-POPA20_20190628_210000.wav",900,"other","20",2019-06-28 21:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_213000.wav","MMP-POPA20_20190628_213000.wav",900,"other","20",2019-06-28 21:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_220000.wav","MMP-POPA20_20190628_220000.wav",900,"other","20",2019-06-28 22:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_223000.wav","MMP-POPA20_20190628_223000.wav",900,"other","20",2019-06-28 22:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_230000.wav","MMP-POPA20_20190628_230000.wav",900,"other","20",2019-06-28 23:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190628_233000.wav","MMP-POPA20_20190628_233000.wav",900,"other","20",2019-06-28 23:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_000000.wav","MMP-POPA20_20190629_000000.wav",900,"other","20",2019-06-29 00:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_010000.wav","MMP-POPA20_20190629_010000.wav",900,"other","20",2019-06-29 01:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_020000.wav","MMP-POPA20_20190629_020000.wav",900,"other","20",2019-06-29 02:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_030000.wav","MMP-POPA20_20190629_030000.wav",900,"other","20",2019-06-29 03:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_040000.wav","MMP-POPA20_20190629_040000.wav",900,"other","20",2019-06-29 04:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_043000.wav","MMP-POPA20_20190629_043000.wav",900,"other","20",2019-06-29 04:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_050000.wav","MMP-POPA20_20190629_050000.wav",900,"other","20",2019-06-29 05:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_053000.wav","MMP-POPA20_20190629_053000.wav",900,"other","20",2019-06-29 05:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_060000.wav","MMP-POPA20_20190629_060000.wav",900,"other","20",2019-06-29 06:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_063000.wav","MMP-POPA20_20190629_063000.wav",900,"other","20",2019-06-29 06:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_070000.wav","MMP-POPA20_20190629_070000.wav",900,"other","20",2019-06-29 07:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_073000.wav","MMP-POPA20_20190629_073000.wav",900,"other","20",2019-06-29 07:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_080000.wav","MMP-POPA20_20190629_080000.wav",900,"other","20",2019-06-29 08:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_200000.wav","MMP-POPA20_20190629_200000.wav",900,"other","20",2019-06-29 20:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_203000.wav","MMP-POPA20_20190629_203000.wav",900,"other","20",2019-06-29 20:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_210000.wav","MMP-POPA20_20190629_210000.wav",900,"other","20",2019-06-29 21:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_213000.wav","MMP-POPA20_20190629_213000.wav",900,"other","20",2019-06-29 21:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_220000.wav","MMP-POPA20_20190629_220000.wav",900,"other","20",2019-06-29 22:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_223000.wav","MMP-POPA20_20190629_223000.wav",900,"other","20",2019-06-29 22:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_230000.wav","MMP-POPA20_20190629_230000.wav",900,"other","20",2019-06-29 23:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190629_233000.wav","MMP-POPA20_20190629_233000.wav",900,"other","20",2019-06-29 23:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_000000.wav","MMP-POPA20_20190630_000000.wav",900,"other","20",2019-06-30 00:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_010000.wav","MMP-POPA20_20190630_010000.wav",900,"other","20",2019-06-30 01:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_020000.wav","MMP-POPA20_20190630_020000.wav",900,"other","20",2019-06-30 02:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_030000.wav","MMP-POPA20_20190630_030000.wav",900,"other","20",2019-06-30 03:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_040000.wav","MMP-POPA20_20190630_040000.wav",900,"other","20",2019-06-30 04:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_043000.wav","MMP-POPA20_20190630_043000.wav",900,"other","20",2019-06-30 04:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_050000.wav","MMP-POPA20_20190630_050000.wav",900,"other","20",2019-06-30 05:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_053000.wav","MMP-POPA20_20190630_053000.wav",900,"other","20",2019-06-30 05:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_060000.wav","MMP-POPA20_20190630_060000.wav",900,"other","20",2019-06-30 06:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_063000.wav","MMP-POPA20_20190630_063000.wav",900,"other","20",2019-06-30 06:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_070000.wav","MMP-POPA20_20190630_070000.wav",900,"other","20",2019-06-30 07:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_073000.wav","MMP-POPA20_20190630_073000.wav",900,"other","20",2019-06-30 07:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_080000.wav","MMP-POPA20_20190630_080000.wav",900,"other","20",2019-06-30 08:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_200000.wav","MMP-POPA20_20190630_200000.wav",900,"other","20",2019-06-30 20:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_203000.wav","MMP-POPA20_20190630_203000.wav",900,"other","20",2019-06-30 20:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_210000.wav","MMP-POPA20_20190630_210000.wav",900,"other","20",2019-06-30 21:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_213000.wav","MMP-POPA20_20190630_213000.wav",900,"other","20",2019-06-30 21:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_220000.wav","MMP-POPA20_20190630_220000.wav",900,"other","20",2019-06-30 22:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_223000.wav","MMP-POPA20_20190630_223000.wav",900,"other","20",2019-06-30 22:30:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_230000.wav","MMP-POPA20_20190630_230000.wav",900,"other","20",2019-06-30 23:00:00,1
4,"F://MMMP Songmeter raw files 2019, 2020/MMMP/2019/LEBI and YERA/LEBI/St George/MMP-POPA20_20190630_233000.wav","MMP-POPA20_20190630_233000.wav",900,"other","20",2019-06-30 23:30:00,1
